xi;vi;v2i;vi-v2i;E;hi;c1;c2
1.06792;11.171;11.171;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06793;11.1847;11.1847;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06794;11.1984;11.1984;0;0;9.76563e-06;430;421
1.06795;11.2122;11.2122;0;0;9.76563e-06;431;422
1.06796;11.2261;11.2261;-1.77636e-15;1.89478e-15;9.76563e-06;432;422
1.06797;11.2399;11.2399;-1.77636e-15;1.89478e-15;9.76563e-06;432;422
1.06798;11.2539;11.2539;-1.77636e-15;1.89478e-15;9.76563e-06;432;422
1.06799;11.2679;11.2679;-1.77636e-15;1.89478e-15;9.76563e-06;432;422
1.068;11.2819;11.2819;-3.55271e-15;3.78956e-15;9.76563e-06;432;422
1.06801;11.296;11.296;0;0;9.76563e-06;432;423
1.06802;11.3101;11.3101;0;0;9.76563e-06;433;424
1.06803;11.3243;11.3243;-1.77636e-15;1.89478e-15;9.76563e-06;434;424
1.06804;11.3386;11.3386;-1.77636e-15;1.89478e-15;9.76563e-06;434;424
1.06805;11.3529;11.3529;0;0;9.76563e-06;434;425
1.06806;11.3672;11.3672;-1.77636e-15;1.89478e-15;9.76563e-06;435;425
1.06807;11.3816;11.3816;-1.77636e-15;1.89478e-15;9.76563e-06;435;425
1.06808;11.3961;11.3961;0;0;9.76563e-06;435;426
1.06809;11.4106;11.4106;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.0681;11.4252;11.4252;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06811;11.4398;11.4398;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06812;11.4545;11.4545;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06813;11.4692;11.4692;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06813;11.484;11.484;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06814;11.4988;11.4988;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06815;11.5137;11.5137;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06816;11.5287;11.5287;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06817;11.5437;11.5437;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06818;11.5588;11.5588;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06819;11.5739;11.5739;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.0682;11.5891;11.5891;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06821;11.6044;11.6044;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06822;11.6197;11.6197;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06823;11.6351;11.6351;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06824;11.6505;11.6505;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06825;11.666;11.666;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06826;11.6816;11.6816;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06827;11.6972;11.6972;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06828;11.7129;11.7129;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06829;11.7286;11.7286;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.0683;11.7444;11.7444;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06831;11.7603;11.7603;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06832;11.7762;11.7762;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06833;11.7922;11.7922;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06834;11.8083;11.8083;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06835;11.8244;11.8244;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06836;11.8406;11.8406;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06837;11.8569;11.8569;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06838;11.8732;11.8732;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06839;11.8896;11.8896;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.0684;11.9061;11.9061;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06841;11.9226;11.9226;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06842;11.9392;11.9392;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06843;11.9559;11.9559;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06844;11.9726;11.9726;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06845;11.9894;11.9894;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06846;12.0063;12.0063;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06847;12.0232;12.0232;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06848;12.0403;12.0403;-1.77636e-15;1.89478e-15;9.76563e-06;436;426
1.06849;12.0573;12.0573;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.0685;12.0745;12.0745;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06851;12.0917;12.0917;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06852;12.109;12.109;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06853;12.1264;12.1264;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06854;12.1439;12.1439;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06854;12.1614;12.1614;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06855;12.179;12.179;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06856;12.1967;12.1967;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06857;12.2144;12.2144;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06858;12.2323;12.2323;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06859;12.2502;12.2502;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.0686;12.2682;12.2682;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06861;12.2862;12.2862;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06862;12.3044;12.3044;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06863;12.3226;12.3226;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06864;12.3409;12.3409;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06865;12.3593;12.3593;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06866;12.3778;12.3778;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06867;12.3963;12.3963;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06868;12.415;12.415;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06869;12.4337;12.4337;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.0687;12.4525;12.4525;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06871;12.4714;12.4714;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06872;12.4903;12.4903;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06873;12.5094;12.5094;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06874;12.5285;12.5285;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06875;12.5478;12.5478;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06876;12.5671;12.5671;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06877;12.5865;12.5865;-3.55271e-15;3.78956e-15;9.76563e-06;436;426
1.06878;12.606;12.606;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06879;12.6256;12.6256;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.0688;12.6453;12.6453;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06881;12.665;12.665;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06882;12.6849;12.6849;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06883;12.7048;12.7048;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06884;12.7249;12.7249;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06885;12.745;12.745;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06886;12.7653;12.7653;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06887;12.7856;12.7856;-5.32907e-15;5.68434e-15;9.76563e-06;436;426
1.06888;12.806;12.806;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06889;12.8265;12.8265;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.0689;12.8472;12.8472;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06891;12.8679;12.8679;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06892;12.8887;12.8887;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06893;12.9096;12.9096;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06894;12.9306;12.9306;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06895;12.9518;12.9518;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06896;12.973;12.973;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06896;12.9943;12.9943;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06897;13.0158;13.0158;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06898;13.0373;13.0373;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06899;13.0589;13.0589;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.069;13.0807;13.0807;-7.10543e-15;7.57912e-15;9.76563e-06;436;426
1.06901;13.1025;13.1025;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06902;13.1245;13.1245;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06903;13.1466;13.1466;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06904;13.1688;13.1688;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06905;13.1911;13.1911;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06906;13.2135;13.2135;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06907;13.236;13.236;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06908;13.2587;13.2587;-8.88178e-15;9.4739e-15;9.76563e-06;436;426
1.06909;13.2814;13.2814;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.0691;13.3043;13.3043;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06911;13.3273;13.3273;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06912;13.3504;13.3504;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06913;13.3736;13.3736;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06914;13.397;13.397;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06915;13.4204;13.4204;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06916;13.444;13.444;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06917;13.4677;13.4677;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06918;13.4916;13.4916;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06919;13.5156;13.5156;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.0692;13.5396;13.5396;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06921;13.5639;13.5639;-1.06581e-14;1.13687e-14;9.76563e-06;436;426
1.06922;13.5882;13.5882;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06923;13.6127;13.6127;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06924;13.6373;13.6373;-1.42109e-14;1.51582e-14;9.76563e-06;436;426
1.06925;13.6621;13.6621;-1.42109e-14;1.51582e-14;9.76563e-06;436;426
1.06926;13.6869;13.6869;-1.24345e-14;1.32635e-14;9.76563e-06;436;426
1.06926;13.6994;13.6994;0;0;4.88281e-06;437;427
1.06927;13.7245;13.7245;-1.42109e-14;1.51582e-14;9.76563e-06;437;427
1.06928;13.7371;13.7371;0;0;4.88281e-06;438;428
1.06928;13.7497;13.7497;-1.77636e-15;1.89478e-15;4.88281e-06;439;428
1.06929;13.7624;13.7624;0;0;4.88281e-06;439;429
1.0693;13.7878;13.7878;-1.42109e-14;1.51582e-14;9.76563e-06;439;429
1.0693;13.8006;13.8006;1.77636e-15;1.89478e-15;4.88281e-06;440;429
1.06931;13.8134;13.8134;0;0;4.88281e-06;440;430
1.06931;13.8262;13.8262;0;0;4.88281e-06;441;431
1.06932;13.8391;13.8391;0;0;4.88281e-06;442;432
1.06932;13.852;13.852;0;0;4.88281e-06;443;433
1.06933;13.8649;13.8649;0;0;4.88281e-06;444;434
1.06933;13.8779;13.8779;-1.77636e-15;1.89478e-15;4.88281e-06;445;434
1.06934;13.8909;13.8909;1.77636e-15;1.89478e-15;4.88281e-06;445;434
1.06934;13.904;13.904;0;0;4.88281e-06;445;435
1.06935;13.917;13.917;0;0;4.88281e-06;446;436
1.06935;13.9302;13.9302;0;0;4.88281e-06;447;437
1.06936;13.9433;13.9433;0;0;4.88281e-06;448;438
1.06936;13.9565;13.9565;-1.77636e-15;1.89478e-15;4.88281e-06;449;438
1.06937;13.9698;13.9698;0;0;4.88281e-06;449;439
1.06937;13.983;13.983;0;0;4.88281e-06;450;440
1.06938;13.9963;13.9963;0;0;4.88281e-06;451;441
1.06938;14.0097;14.0097;0;0;4.88281e-06;452;442
1.06938;14.0231;14.0231;-1.77636e-15;1.89478e-15;4.88281e-06;453;442
1.06939;14.0365;14.0365;0;0;4.88281e-06;453;443
1.06939;14.05;14.05;0;0;4.88281e-06;454;444
1.0694;14.0635;14.0635;-1.77636e-15;1.89478e-15;4.88281e-06;455;444
1.0694;14.077;14.077;0;0;4.88281e-06;455;445
1.06941;14.0906;14.0906;0;0;4.88281e-06;456;446
1.06941;14.1042;14.1042;-1.77636e-15;1.89478e-15;4.88281e-06;457;446
1.06942;14.1178;14.1178;0;0;4.88281e-06;457;447
1.06942;14.1315;14.1315;-1.77636e-15;1.89478e-15;4.88281e-06;458;447
1.06943;14.1453;14.1453;0;0;4.88281e-06;458;448
1.06943;14.1591;14.1591;0;0;4.88281e-06;459;449
1.06944;14.1729;14.1729;0;0;4.88281e-06;460;450
1.06944;14.1867;14.1867;0;0;4.88281e-06;461;451
1.06945;14.2006;14.2006;0;0;4.88281e-06;462;452
1.06945;14.2145;14.2145;0;0;4.88281e-06;463;453
1.06946;14.2285;14.2285;-1.77636e-15;1.89478e-15;4.88281e-06;464;453
1.06946;14.2425;14.2425;-1.77636e-15;1.89478e-15;4.88281e-06;464;453
1.06947;14.2566;14.2566;-1.77636e-15;1.89478e-15;4.88281e-06;464;453
1.06947;14.2707;14.2707;0;0;4.88281e-06;464;454
1.06948;14.2848;14.2848;-1.77636e-15;1.89478e-15;4.88281e-06;465;454
1.06948;14.299;14.299;0;0;4.88281e-06;465;455
1.06949;14.3132;14.3132;0;0;4.88281e-06;466;456
1.06949;14.3275;14.3275;-1.77636e-15;1.89478e-15;4.88281e-06;467;456
1.0695;14.3418;14.3418;0;0;4.88281e-06;467;457
1.0695;14.3562;14.3562;0;0;4.88281e-06;468;458
1.06951;14.3706;14.3706;0;0;4.88281e-06;469;459
1.06951;14.385;14.385;0;0;4.88281e-06;470;460
1.06952;14.3995;14.3995;-1.77636e-15;1.89478e-15;4.88281e-06;471;460
1.06952;14.414;14.414;-1.77636e-15;1.89478e-15;4.88281e-06;471;460
1.06953;14.4286;14.4286;0;0;4.88281e-06;471;461
1.06953;14.4432;14.4432;-1.77636e-15;1.89478e-15;4.88281e-06;472;461
1.06954;14.4578;14.4578;0;0;4.88281e-06;472;462
1.06954;14.4725;14.4725;0;0;4.88281e-06;473;463
1.06955;14.4873;14.4873;-1.77636e-15;1.89478e-15;4.88281e-06;474;463
1.06955;14.5021;14.5021;-1.77636e-15;1.89478e-15;4.88281e-06;474;463
1.06956;14.5169;14.5169;-1.77636e-15;1.89478e-15;4.88281e-06;474;463
1.06956;14.5318;14.5318;-1.77636e-15;1.89478e-15;4.88281e-06;474;463
1.06957;14.5467;14.5467;0;0;4.88281e-06;474;464
1.06957;14.5617;14.5617;-1.77636e-15;1.89478e-15;4.88281e-06;475;464
1.06958;14.5767;14.5767;-1.77636e-15;1.89478e-15;4.88281e-06;475;464
1.06958;14.5917;14.5917;-1.77636e-15;1.89478e-15;4.88281e-06;475;464
1.06958;14.6068;14.6068;0;0;4.88281e-06;475;465
1.06959;14.622;14.622;0;0;4.88281e-06;476;466
1.06959;14.6372;14.6372;-1.77636e-15;1.89478e-15;4.88281e-06;477;466
1.0696;14.6524;14.6524;0;0;4.88281e-06;477;467
1.0696;14.6677;14.6677;-1.77636e-15;1.89478e-15;4.88281e-06;478;467
1.06961;14.6831;14.6831;0;0;4.88281e-06;478;468
1.06961;14.6985;14.6985;0;0;4.88281e-06;479;469
1.06962;14.7139;14.7139;0;0;4.88281e-06;480;470
1.06962;14.7294;14.7294;-1.77636e-15;1.89478e-15;4.88281e-06;481;470
1.06963;14.7449;14.7449;0;0;4.88281e-06;481;471
1.06963;14.7605;14.7605;-1.77636e-15;1.89478e-15;4.88281e-06;482;471
1.06964;14.7761;14.7761;-1.77636e-15;1.89478e-15;4.88281e-06;482;471
1.06964;14.7918;14.7918;-1.77636e-15;1.89478e-15;4.88281e-06;482;471
1.06965;14.8075;14.8075;-1.77636e-15;1.89478e-15;4.88281e-06;482;471
1.06965;14.8233;14.8233;0;0;4.88281e-06;482;472
1.06966;14.8392;14.8392;0;0;4.88281e-06;483;473
1.06966;14.855;14.855;-1.77636e-15;1.89478e-15;4.88281e-06;484;473
1.06967;14.871;14.871;-1.77636e-15;1.89478e-15;4.88281e-06;484;473
1.06967;14.887;14.887;0;0;4.88281e-06;484;474
1.06968;14.903;14.903;-1.77636e-15;1.89478e-15;4.88281e-06;485;474
1.06968;14.9191;14.9191;-1.77636e-15;1.89478e-15;4.88281e-06;485;474
1.06969;14.9352;14.9352;0;0;4.88281e-06;485;475
1.06969;14.9514;14.9514;-3.55271e-15;3.78956e-15;4.88281e-06;486;475
1.0697;14.9676;14.9676;-3.55271e-15;3.78956e-15;4.88281e-06;486;475
1.0697;14.9839;14.9839;0;0;4.88281e-06;486;476
1.06971;15.0003;15.0003;-1.77636e-15;1.89478e-15;4.88281e-06;487;476
1.06971;15.0167;15.0167;-1.77636e-15;1.89478e-15;4.88281e-06;487;476
1.06972;15.0331;15.0331;0;0;4.88281e-06;487;477
1.06972;15.0496;15.0496;-1.77636e-15;1.89478e-15;4.88281e-06;488;477
1.06973;15.0662;15.0662;-1.77636e-15;1.89478e-15;4.88281e-06;488;477
1.06973;15.0828;15.0828;-1.77636e-15;1.89478e-15;4.88281e-06;488;477
1.06974;15.0995;15.0995;-1.77636e-15;1.89478e-15;4.88281e-06;488;477
1.06974;15.1162;15.1162;0;0;4.88281e-06;488;478
1.06975;15.133;15.133;-1.77636e-15;1.89478e-15;4.88281e-06;489;478
1.06975;15.1498;15.1498;-1.77636e-15;1.89478e-15;4.88281e-06;489;478
1.06976;15.1667;15.1667;-1.77636e-15;1.89478e-15;4.88281e-06;489;478
1.06976;15.1837;15.1837;-1.77636e-15;1.89478e-15;4.88281e-06;489;478
1.06977;15.2007;15.2007;-3.55271e-15;3.78956e-15;4.88281e-06;489;478
1.06977;15.2177;15.2177;-1.77636e-15;1.89478e-15;4.88281e-06;489;478
1.06978;15.2348;15.2348;0;0;4.88281e-06;489;479
1.06978;15.252;15.252;-1.77636e-15;1.89478e-15;4.88281e-06;490;479
1.06979;15.2692;15.2692;-1.77636e-15;1.89478e-15;4.88281e-06;490;479
1.06979;15.2865;15.2865;-1.77636e-15;1.89478e-15;4.88281e-06;490;479
1.06979;15.3039;15.3039;0;0;4.88281e-06;490;480
1.0698;15.3213;15.3213;-1.77636e-15;1.89478e-15;4.88281e-06;491;480
1.0698;15.3388;15.3388;-1.77636e-15;1.89478e-15;4.88281e-06;491;480
1.06981;15.3563;15.3563;0;0;4.88281e-06;491;481
1.06981;15.3739;15.3739;-1.77636e-15;1.89478e-15;4.88281e-06;492;481
1.06982;15.3915;15.3915;0;0;4.88281e-06;492;482
1.06982;15.4092;15.4092;0;0;4.88281e-06;493;483
1.06983;15.427;15.427;-1.77636e-15;1.89478e-15;4.88281e-06;494;483
1.06983;15.4448;15.4448;0;0;4.88281e-06;494;484
1.06984;15.4627;15.4627;-1.77636e-15;1.89478e-15;4.88281e-06;495;484
1.06984;15.4806;15.4806;0;0;4.88281e-06;495;485
1.06985;15.4987;15.4987;-1.77636e-15;1.89478e-15;4.88281e-06;496;485
1.06985;15.5167;15.5167;-1.77636e-15;1.89478e-15;4.88281e-06;496;485
1.06986;15.5349;15.5349;0;0;4.88281e-06;496;486
1.06986;15.5531;15.5531;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06987;15.5713;15.5713;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06987;15.5897;15.5897;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06988;15.608;15.608;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06988;15.6265;15.6265;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06989;15.645;15.645;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06989;15.6636;15.6636;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.0699;15.6823;15.6823;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.0699;15.701;15.701;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06991;15.7198;15.7198;-3.55271e-15;3.78956e-15;4.88281e-06;497;486
1.06991;15.7386;15.7386;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06992;15.7575;15.7575;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06992;15.7765;15.7765;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06993;15.7956;15.7956;-3.55271e-15;3.78956e-15;4.88281e-06;497;486
1.06993;15.8147;15.8147;-3.55271e-15;3.78956e-15;4.88281e-06;497;486
1.06994;15.8339;15.8339;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06994;15.8532;15.8532;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06995;15.8725;15.8725;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06995;15.8919;15.8919;-3.55271e-15;3.78956e-15;4.88281e-06;497;486
1.06996;15.9114;15.9114;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06996;15.9309;15.9309;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06997;15.9505;15.9505;-3.55271e-15;3.78956e-15;4.88281e-06;497;486
1.06997;15.9702;15.9702;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06998;15.99;15.99;-1.77636e-15;1.89478e-15;4.88281e-06;497;486
1.06998;16.0098;16.0098;0;0;4.88281e-06;497;487
1.06999;16.0297;16.0297;-3.55271e-15;3.78956e-15;4.88281e-06;498;487
1.06999;16.0497;16.0497;0;0;4.88281e-06;498;488
1.07;16.0697;16.0697;-3.55271e-15;3.78956e-15;4.88281e-06;499;488
1.07;16.0899;16.0899;0;0;4.88281e-06;499;489
1.07;16.1101;16.1101;0;0;4.88281e-06;500;490
1.07001;16.1304;16.1304;-3.55271e-15;3.78956e-15;4.88281e-06;501;490
1.07001;16.1507;16.1507;0;0;4.88281e-06;501;491
1.07002;16.1711;16.1711;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07002;16.1917;16.1917;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07003;16.2122;16.2122;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07003;16.2329;16.2329;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07004;16.2536;16.2536;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07004;16.2745;16.2745;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07005;16.2954;16.2954;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07005;16.3164;16.3164;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07006;16.3374;16.3374;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07006;16.3586;16.3586;0;0;4.88281e-06;502;492
1.07007;16.3798;16.3798;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07007;16.4011;16.4011;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07008;16.4225;16.4225;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07008;16.444;16.444;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07009;16.4655;16.4655;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07009;16.4871;16.4871;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0701;16.5089;16.5089;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0701;16.5307;16.5307;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07011;16.5526;16.5526;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07011;16.5746;16.5746;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07012;16.5966;16.5966;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07012;16.6188;16.6188;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07013;16.641;16.641;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07013;16.6634;16.6634;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07014;16.6858;16.6858;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07014;16.7083;16.7083;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07015;16.7309;16.7309;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07015;16.7536;16.7536;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07016;16.7764;16.7764;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07016;16.7993;16.7993;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07017;16.8222;16.8222;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07017;16.8453;16.8453;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07018;16.8685;16.8685;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07018;16.8917;16.8917;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07019;16.9151;16.9151;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07019;16.9385;16.9385;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0702;16.9621;16.9621;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.0702;16.9857;16.9857;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07021;17.0095;17.0095;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07021;17.0333;17.0333;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07021;17.0572;17.0572;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07022;17.0813;17.0813;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07022;17.1054;17.1054;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07023;17.1296;17.1296;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07023;17.154;17.154;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07024;17.1784;17.1784;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07024;17.203;17.203;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07025;17.2276;17.2276;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07025;17.2524;17.2524;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
